Date ,Timestamp ,Value X ,Value Y ,Value Z, Scalar component
2016-03-24T19:19:40,119305190845,0.03505878,-0.018729957,-0.99852186,0.037071835
2016-03-24T19:19:40,119327459439,0.035061657,-0.018748144,-0.99852365,0.037008498
2016-03-24T19:19:40,119345276001,0.03508874,-0.01877246,-0.9985251,0.036932398
2016-03-24T19:19:40,119366792251,0.035100847,-0.018800568,-0.99852693,0.03685742
2016-03-24T19:19:40,119388710011,0.035099395,-0.018821526,-0.9985303,0.0367577
2016-03-24T19:19:40,119407389022,0.0350978,-0.018854877,-0.9985335,0.036653884
2016-03-24T19:19:40,119425847043,0.03510764,-0.018867038,-0.9985369,0.036546353
2016-03-24T19:19:40,119448593032,0.035111744,-0.018895004,-0.9985364,0.03654263
2016-03-24T19:19:40,119467034803,0.03512117,-0.018915284,-0.9985368,0.036509614
2016-03-24T19:19:40,119489655376,0.035137877,-0.018932521,-0.99853814,0.036449615
2016-03-24T19:19:40,119508365220,0.035142753,-0.018967912,-0.99854046,0.036361344
2016-03-24T19:19:40,119526782980,0.035140444,-0.019000426,-0.998542,0.036305238
2016-03-24T19:19:40,119549471470,0.035145484,-0.019022904,-0.9985448,0.03621132
2016-03-24T19:19:40,119568163866,0.035160694,-0.01904304,-0.99854827,0.03608965
2016-03-24T19:19:40,119586665116,0.035168614,-0.019069517,-0.99854904,0.03604537
2016-03-24T19:19:40,119609286313,0.035190858,-0.019118555,-0.9985494,0.03598826
2016-03-24T19:19:40,119627979647,0.03519552,-0.019135097,-0.99855316,0.03587409
2016-03-24T19:19:41,119650472563,0.035204723,-0.019169161,-0.9985555,0.035781097
2016-03-24T19:19:41,119669027355,0.035190888,-0.01919889,-0.998559,0.035678662
2016-03-24T19:19:41,119687679647,0.035200104,-0.019233039,-0.9985598,0.035629764
2016-03-24T19:19:41,119710469282,0.0352034,-0.019268792,-0.9985604,0.035589702
2016-03-24T19:19:41,119728848136,0.03521469,-0.019305885,-0.9985594,0.035587292
2016-03-24T19:19:41,119751632304,0.035227887,-0.019322986,-0.9985578,0.03561016
2016-03-24T19:19:41,119770033813,0.03523141,-0.019349188,-0.998561,0.03549942
2016-03-24T19:19:41,119788669386,0.035228666,-0.019388927,-0.9985633,0.035415646
2016-03-24T19:19:41,119811459491,0.035226006,-0.019425571,-0.99856657,0.0353071
2016-03-24T19:19:41,119829839855,0.035245113,-0.019457107,-0.9985697,0.035183392
2016-03-24T19:19:41,119852610271,0.03525019,-0.019491432,-0.9985723,0.03508552
2016-03-24T19:19:41,119870964229,0.035255335,-0.019516336,-0.9985754,0.034977138
2016-03-24T19:19:41,119889709072,0.035282645,-0.019558566,-0.9985761,0.03490518
2016-03-24T19:19:41,119912469438,0.03527475,-0.019594153,-0.99857956,0.034793418
2016-03-24T19:19:41,119931152095,0.035274867,-0.019639274,-0.998583,0.03466842
2016-03-24T19:19:41,119949687563,0.035287634,-0.019666895,-0.998586,0.03455377
