Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz,=>,Rv[0],Rv[1],Rv[2],Rv[3]
-0.6871354,0.4944023,9.497791,-0.39999998,-30.0,-45.6,-0.0063852,-0.0042568,-0.015963,,0.0379566,-0.023057645,-0.99644417,0.071601056
-0.6979093,0.4812342,9.4942,-0.39999998,-31.8,-45.0,-0.005321,-0.0021284,-0.0148988,,0.037952077,-0.023056021,-0.9964464,0.07157315
-0.6991064,0.5087675,9.497791,-0.39999998,-31.8,-45.0,-0.0063852,-0.0021284,-0.0148988,,0.03796912,-0.023082305,-0.9964489,0.0715208
-0.7038948,0.4979936,9.4942,-0.39999998,-31.8,-45.0,-0.005321,-0.0031926,-0.0148988,,0.037988286,-0.023091335,-0.9964516,0.071469046
-0.694318,0.502782,9.4942,-1.6,-30.6,-44.4,-0.0074494,-0.0031926,-0.015963,,0.03799188,-0.023117233,-0.99645454,0.07141866
-0.6871354,0.4824313,9.479835,-1.6,-30.6,-44.4,-0.0063852,-0.0031926,-0.015963,,0.0379921,-0.023101935,-0.996449,0.071501
-0.6919238,0.4896139,9.514551,-1.6,-30.6,-44.4,-0.0074494,-0.0031926,-0.015963,,0.037994858,-0.023100074,-0.9964431,0.07158268
-0.6775586,0.5135559,9.497791,-1.6,-29.4,-43.2,-0.0074494,-0.0031926,-0.0148988,,0.037989147,-0.023103448,-0.99643725,0.07166479
-0.7015006,0.4860226,9.477441,-1.6,-29.4,-43.2,-0.005321,-0.0031926,-0.0170272,,0.037999406,-0.023090208,-0.9964304,0.07176039
-0.6919238,0.5003878,9.484623,-0.39999998,-30.0,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.038005278,-0.02310569,-0.9964243,0.07183551
-0.6955151,0.4860226,9.495398,-0.39999998,-30.0,-44.4,-0.005321,-0.0021284,-0.0170272,,0.03800826,-0.023106705,-0.9964262,0.07180768
-0.6811499,0.502782,9.491806,-0.39999998,-30.0,-44.4,-0.0085136,-0.0031926,-0.0148988,,0.038016025,-0.023130285,-0.99642897,0.07175798
-0.6907267,0.4776429,9.479835,-1.6,-30.6,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.038014542,-0.023106482,-0.9964315,0.071731195
-0.6991064,0.4979936,9.508565,-1.6,-30.6,-44.4,-0.005321,-0.0021284,-0.0148988,,0.038022485,-0.023110196,-0.9964246,0.07182228
-0.6883325,0.4740516,9.500186,-1.6,-30.6,-44.4,-0.0063852,-0.0031926,-0.0138346,,0.038035233,-0.023110885,-0.9964174,0.07191443
-0.6895296,0.4896139,9.484623,-1.6,-31.2,-45.0,-0.0063852,-0.0031926,-0.015963,,0.038037,-0.023110542,-0.99641,0.07201488
-0.6739673,0.4955994,9.506171,-1.6,-31.2,-45.0,-0.0063852,-0.0042568,-0.0148988,,0.0380277,-0.02311349,-0.9964047,0.07209283
-0.6739673,0.4764458,9.490609,-1.6,-31.2,-45.0,-0.0063852,-0.0031926,-0.0170272,,0.03800821,-0.023105523,-0.9963993,0.07217952
-0.6859383,0.4752487,9.493003,-0.39999998,-30.6,-44.4,-0.0074494,-0.0031926,-0.015963,,0.038007494,-0.023095218,-0.99639493,0.07224335
-0.682347,0.4872197,9.4942,-0.39999998,-30.6,-44.4,-0.0074494,-0.0021284,-0.0148988,,0.03800084,-0.023087645,-0.996399,0.07219468
-0.6811499,0.4872197,9.485821,0.20000005,-30.6,-42.6,-0.0063852,-0.0021284,-0.015963,,0.038003545,-0.02308013,-0.9964018,0.07215647
-0.6907267,0.4991907,9.506171,0.20000005,-30.6,-42.6,-0.0063852,-0.0042568,-0.0148988,,0.03801377,-0.02309242,-0.99641037,0.07202877
-0.6847412,0.47884,9.490609,0.20000005,-30.6,-42.6,-0.0063852,-0.0031926,-0.015963,,0.037997108,-0.023093533,-0.9964194,0.07191095
-0.6907267,0.4944023,9.507368,-1.6,-30.0,-43.8,-0.005321,-0.0031926,-0.0170272,,0.03799475,-0.023102866,-0.99642855,0.07178406
-0.6847412,0.502782,9.50258,-1.6,-30.0,-43.8,-0.005321,-0.0031926,-0.0148988,,0.037995085,-0.023122145,-0.99642295,0.071854256
-0.6739673,0.4752487,9.476244,-1.6,-30.0,-43.8,-0.0042568,-0.0031926,-0.0148988,,0.03798727,-0.023122737,-0.9964166,0.07194646
-0.682347,0.4896139,9.500186,-1.6,-31.8,-43.2,-0.0074494,-0.0031926,-0.0148988,,0.03798544,-0.023141442,-0.99640965,0.07203802
-0.6883325,0.4644748,9.477441,-1.6,-31.8,-43.2,-0.0063852,-0.0042568,-0.0148988,,0.037984822,-0.02311537,-0.9964058,0.07210071
-0.6859383,0.4656719,9.513353,-1.6,-31.8,-43.2,-0.0074494,-0.0031926,-0.015963,,0.037969362,-0.023100715,-0.9964021,0.07216431
-0.6919238,0.4776429,9.483426,0.20000005,-30.6,-45.0,-0.0063852,-0.005321,-0.015963,,0.037971985,-0.023082774,-0.99639857,0.0722164
-0.694318,0.5015849,9.506171,0.20000005,-30.6,-45.0,-0.0074494,-0.0021284,-0.0148988,,0.0379535,-0.023097169,-0.99640685,0.07210842
-0.6835441,0.4860226,9.491806,0.20000005,-30.6,-45.0,-0.0074494,-0.0031926,-0.015963,,0.037956797,-0.023090405,-0.9964138,0.07201209
-0.6871354,0.4896139,9.509763,-0.39999998,-30.6,-43.8,-0.005321,-0.0042568,-0.0148988,,0.03795178,-0.023084281,-0.9964219,0.07190527
-0.6859383,0.4967965,9.508565,-0.39999998,-30.6,-43.8,-0.0074494,-0.0021284,-0.0148988,,0.03793894,-0.023103563,-0.99642503,0.0718613
-0.7122745,0.4728545,9.506171,-1.6,-30.6,-45.0,-0.0074494,-0.0031926,-0.0148988,,0.03796166,-0.02308462,-0.9964277,0.07181779
-0.694318,0.5075704,9.493003,-1.6,-30.6,-45.0,-0.0063852,-0.0031926,-0.0138346,,0.037967436,-0.023083529,-0.9964205,0.071915105
-0.6835441,0.4848255,9.495398,-1.6,-30.6,-45.0,-0.0074494,-0.0031926,-0.015963,,0.037965093,-0.023080047,-0.9964131,0.07201984
-0.6967122,0.4896139,9.489411,0.20000005,-28.8,-43.2,-0.0063852,-0.0031926,-0.0138346,,0.03797208,-0.02306859,-0.99640703,0.07210403
-0.7003035,0.4884168,9.504974,0.20000005,-28.8,-43.2,-0.0074494,-0.0031926,-0.0148988,,0.03797686,-0.02307302,-0.9964118,0.072034575
-0.6931209,0.4955994,9.495398,0.20000005,-28.8,-43.2,-0.0074494,-0.0021284,-0.0148988,,0.037976973,-0.023071123,-0.9964174,0.0719572
-0.682347,0.4896139,9.504974,0.20000005,-31.2,-44.4,-0.0074494,-0.0042568,-0.0148988,,0.03797871,-0.023066329,-0.99642307,0.071878694
-0.6799528,0.4764458,9.496594,0.20000005,-31.2,-44.4,-0.005321,-0.0021284,-0.0148988,,0.037955996,-0.023054779,-0.9964323,0.07176679
-0.6895296,0.4848255,9.4882145,0.20000005,-31.2,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.03796423,-0.023068286,-0.9964399,0.07165352
-0.694318,0.4884168,9.481032,-0.39999998,-30.6,-43.2,-0.0074494,-0.0042568,-0.015963,,0.037965562,-0.023074813,-0.99644774,0.07154093
-0.6919238,0.4884168,9.495398,-0.39999998,-30.6,-43.2,-0.0074494,-0.0031926,-0.015963,,0.037955664,-0.023068964,-0.9964524,0.071483575
-0.6859383,0.47884,9.491806,-0.39999998,-31.2,-45.0,-0.0063852,-0.0042568,-0.015963,,0.0379513,-0.02305514,-0.99645704,0.07142596
-0.682347,0.4932052,9.506171,-0.39999998,-31.2,-45.0,-0.0063852,-0.0031926,-0.015963,,0.037935536,-0.023062387,-0.99646115,0.071374215
-0.6907267,0.4884168,9.503777,-0.39999998,-31.2,-45.0,-0.005321,-0.0031926,-0.0148988,,0.037935488,-0.023065967,-0.99646485,0.07132185
-0.694318,0.502782,9.490609,-0.39999998,-31.2,-45.0,-0.0063852,-0.0021284,-0.0148988,,0.03793965,-0.023088576,-0.9964671,0.07128017
-0.706289,0.4848255,9.496594,-0.39999998,-31.2,-45.0,-0.0063852,-0.0042568,-0.0138346,,0.037959833,-0.023088224,-0.9964694,0.07123887
-0.6907267,0.4920081,9.491806,-0.39999998,-31.2,-45.0,-0.0063852,-0.0010642,-0.0138346,,0.037947748,-0.023096023,-0.9964715,0.071211085
-0.6775586,0.4716574,9.493003,-0.39999998,-31.2,-43.2,-0.0063852,-0.0042568,-0.015963,,0.037957672,-0.023088146,-0.99647355,0.07118086
-0.6835441,0.4896139,9.483426,-0.39999998,-31.2,-43.2,-0.0074494,-0.0021284,-0.0127704,,0.03794318,-0.023093956,-0.99647874,0.07111437
-0.6811499,0.4979936,9.490609,-0.39999998,-31.2,-43.2,-0.0063852,-0.0042568,-0.0170272,,0.03794761,-0.023093315,-0.9964806,0.071084864
-0.6991064,0.4752487,9.496594,-0.39999998,-31.2,-44.4,-0.0063852,-0.0021284,-0.0148988,,0.03794265,-0.023088332,-0.99648637,0.07100808
-0.6931209,0.4860226,9.507368,-0.39999998,-31.2,-44.4,-0.0063852,-0.0021284,-0.0148988,,0.037953224,-0.023089258,-0.99648917,0.070963025
-0.6919238,0.4812342,9.50258,-0.39999998,-31.2,-44.4,-0.005321,-0.0042568,-0.0148988,,0.037962977,-0.023087293,-0.9964921,0.07091827
-0.6883325,0.4812342,9.4882145,-1.6,-30.0,-45.0,-0.005321,-0.0031926,-0.015963,,0.03794974,-0.023100128,-0.9964955,0.07087369
-0.6715731,0.4848255,9.4882145,-1.6,-30.0,-45.0,-0.005321,-0.0042568,-0.015963,,0.037940916,-0.023106216,-0.99648887,0.070968434
-0.6883325,0.4836284,9.483426,-2.2,-31.8,-44.4,-0.005321,-0.0031926,-0.015963,,0.037933808,-0.023111695,-0.9964824,0.07106199
-0.6907267,0.4776429,9.496594,-2.2,-31.8,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.03793865,-0.023112912,-0.9964728,0.071194045
-0.6919238,0.4944023,9.506171,-2.2,-31.8,-44.4,-0.0074494,-0.0021284,-0.0138346,,0.03794344,-0.023112394,-0.9964624,0.07133712
-0.6967122,0.4812342,9.484623,-0.39999998,-30.0,-44.4,-0.0063852,-0.0031926,-0.015963,,0.037960883,-0.023093514,-0.99645114,0.07148972
-0.6979093,0.490811,9.489411,-0.39999998,-30.0,-44.4,-0.0063852,-0.0021284,-0.0148988,,0.03796654,-0.023097105,-0.9964536,0.07145248
-0.6991064,0.4955994,9.495398,-0.39999998,-30.0,-44.4,-0.0063852,-0.0042568,-0.015963,,0.03798493,-0.023103638,-0.99645454,0.07142737
-0.6919238,0.4932052,9.481032,-1.6,-30.6,-43.8,-0.0074494,-0.0042568,-0.0148988,,0.037976872,-0.023109905,-0.99645734,0.07139038
-0.6751644,0.4955994,9.498988,-1.6,-30.6,-43.8,-0.0063852,-0.0031926,-0.015963,,0.037958324,-0.023104066,-0.9964519,0.07147673
-0.6991064,0.502782,9.498988,-1.6,-30.6,-43.8,-0.0063852,-0.0042568,-0.0148988,,0.03796758,-0.023110714,-0.996446,0.07155216
-0.6775586,0.4800371,9.498988,-0.39999998,-28.8,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.03794866,-0.02310531,-0.99644065,0.07163839
-0.6931209,0.4812342,9.479835,-0.39999998,-28.8,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.03795146,-0.023102723,-0.99644136,0.071628734
-0.6967122,0.4979936,9.501383,-0.39999998,-31.2,-44.4,-0.0074494,-0.0042568,-0.0170272,,0.03795641,-0.023110185,-0.9964417,0.071619414
-0.6883325,0.4680661,9.490609,-0.39999998,-31.2,-44.4,-0.0074494,-0.0031926,-0.015963,,0.037941474,-0.023088844,-0.99644774,0.07154849
-0.7003035,0.4848255,9.5121565,-0.39999998,-31.2,-44.4,-0.005321,-0.0021284,-0.0148988,,0.037946414,-0.023078611,-0.99645203,0.071491025
-0.6775586,0.4836284,9.509763,-1.6,-31.2,-43.8,-0.0063852,-0.0031926,-0.0170272,,0.037946887,-0.023088314,-0.99645513,0.07144383
-0.7026977,0.4716574,9.487018,-1.6,-31.2,-43.8,-0.0074494,-0.0021284,-0.0148988,,0.037958007,-0.023075411,-0.99645114,0.071498
-0.6991064,0.4896139,9.478638,-1.6,-31.2,-43.8,-0.0063852,-0.0042568,-0.0138346,,0.037976477,-0.023064367,-0.99644506,0.07157614
-0.6883325,0.5099646,9.507368,-1.6,-30.6,-45.0,-0.0074494,-0.0042568,-0.0148988,,0.0379676,-0.023077969,-0.9964388,0.07166365
-0.6679818,0.4955994,9.500186,-1.6,-30.6,-45.0,-0.005321,-0.0031926,-0.015963,,0.03794451,-0.02307228,-0.99643296,0.071758874
-0.6895296,0.4812342,9.489411,-1.6,-30.6,-45.0,-0.0063852,-0.0021284,-0.015963,,0.037948072,-0.023078023,-0.99642664,0.071841724
-0.682347,0.4979936,9.491806,-2.2,-30.0,-43.2,-0.0074494,-0.0021284,-0.015963,,0.03795635,-0.023081534,-0.9964202,0.07192617
-0.6967122,0.4764458,9.508565,-2.2,-30.0,-43.2,-0.005321,-0.005321,-0.0148988,,0.037972927,-0.023057848,-0.9964101,0.07206543
-0.6907267,0.502782,9.478638,-2.2,-30.0,-43.2,-0.0063852,-0.0021284,-0.0148988,,0.037955597,-0.023077954,-0.99639946,0.07221483
-0.6991064,0.4944023,9.489411,-0.39999998,-31.8,-44.4,-0.0063852,-0.0021284,-0.0148988,,0.037976317,-0.023076594,-0.99638796,0.072362974
-0.6895296,0.4896139,9.478638,-0.39999998,-31.8,-44.4,-0.0085136,-0.0031926,-0.0148988,,0.037985742,-0.023080813,-0.9963919,0.072301984
-0.6727702,0.4812342,9.503777,0.20000005,-29.4,-42.6,-0.005321,-0.0021284,-0.015963,,0.037970256,-0.023056729,-0.99639726,0.07224383
-0.6799528,0.490811,9.495398,0.20000005,-29.4,-42.6,-0.0063852,-0.0031926,-0.015963,,0.03797247,-0.02307278,-0.99640447,0.07213834
-0.6835441,0.4740516,9.4882145,0.20000005,-29.4,-42.6,-0.0063852,-0.0031926,-0.0138346,,0.03796597,-0.023068685,-0.9964125,0.07203284
-0.7026977,0.490811,9.497791,-1.6,-30.6,-43.8,-0.0063852,-0.0031926,-0.015963,,0.037972506,-0.023075417,-0.99641806,0.07194951
-0.6799528,0.4812342,9.485821,-1.6,-30.6,-43.8,-0.0063852,-0.0031926,-0.0148988,,0.037968185,-0.023069525,-0.99641305,0.07202284
-0.6739673,0.4800371,9.493003,-1.6,-30.6,-43.8,-0.0063852,-0.0042568,-0.0148988,,0.037959155,-0.023063563,-0.9964074,0.07210717
-0.7098803,0.4740516,9.487018,-2.2,-30.6,-44.4,-0.0074494,-0.0042568,-0.015963,,0.03796505,-0.023052596,-0.99640155,0.072188586
-0.6775586,0.4728545,9.498988,-2.2,-30.6,-44.4,-0.0063852,-0.0021284,-0.015963,,0.037949182,-0.023029258,-0.9963924,0.07233017
-0.6991064,0.5051762,9.475046,-2.2,-30.6,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.037973847,-0.023035461,-0.99638116,0.07247139
-0.6931209,0.4716574,9.490609,-0.39999998,-29.4,-43.2,-0.0063852,-0.0042568,-0.015963,,0.0379792,-0.023020478,-0.9963704,0.0726215
-0.6919238,0.4884168,9.491806,-0.39999998,-29.4,-43.2,-0.0063852,-0.0031926,-0.015963,,0.03797062,-0.02302374,-0.99637365,0.0725796
-0.6871354,0.47884,9.489411,0.20000005,-30.0,-45.0,-0.0063852,-0.0031926,-0.0148988,,0.037968528,-0.023020752,-0.9963768,0.07253769
-0.6919238,0.4896139,9.503777,0.20000005,-30.0,-45.0,-0.005321,-0.0031926,-0.015963,,0.037967853,-0.023026222,-0.9963832,0.07244957
-0.682347,0.4836284,9.5121565,0.20000005,-30.0,-45.0,-0.0074494,-0.0031926,-0.0148988,,0.03796079,-0.023037298,-0.9963902,0.07235155
-0.6847412,0.4896139,9.481032,-1.6,-30.0,-44.4,-0.0074494,-0.0042568,-0.015963,,0.03795563,-0.023032205,-0.9963967,0.07226625
-0.6811499,0.5123588,9.497791,-1.6,-30.0,-44.4,-0.0063852,-0.0042568,-0.0148988,,0.037942987,-0.02303659,-0.996391,0.07235145
-0.6991064,0.490811,9.490609,-1.6,-30.0,-44.4,-0.0063852,-0.0031926,-0.015963,,0.037942603,-0.023036622,-0.9963842,0.0724449
-0.6799528,0.5099646,9.500186,0.20000005,-30.0,-44.4,-0.0063852,-0.0042568,-0.0138346,,0.037939817,-0.023048967,-0.99637794,0.072528966
-0.6907267,0.47884,9.495398,0.20000005,-30.0,-44.4,-0.0063852,-0.0042568,-0.015963,,0.037928298,-0.023048814,-0.9963845,0.07244486
-0.7003035,0.4991907,9.497791,0.20000005,-30.0,-44.4,-0.0063852,-0.0042568,-0.0148988,,0.037924897,-0.023060594,-0.9963919,0.07234126
-0.6955151,0.4884168,9.4882145,-0.39999998,-29.4,-43.8,-0.0063852,-0.0031926,-0.0148988,,0.03791602,-0.023066813,-0.9963987,0.0722493
-0.6859383,0.47884,9.482229,-0.39999998,-29.4,-43.8,-0.005321,-0.0031926,-0.0148988,,0.037913878,-0.023063472,-0.9964008,0.072222814
-0.6751644,0.4824313,9.495398,-0.39999998,-29.4,-43.8,-0.0063852,-0.0031926,-0.0148988,,0.037904594,-0.023072395,-0.9964028,0.07219638
-0.6895296,0.4800371,9.489411,-0.39999998,-29.4,-43.8,-0.0074494,-0.0031926,-0.0148988,,0.03790475,-0.023069933,-0.99640465,0.07217178
-0.6991064,0.4920081,9.487018,-0.39999998,-29.4,-43.8,-0.005321,-0.0031926,-0.0148988,,0.037911408,-0.023064474,-0.9964065,0.07214591
-0.6979093,0.4932052,9.498988,-1.6,-30.6,-44.4,-0.0063852,-0.0042568,-0.0148988,,0.037918054,-0.023079347,-0.99640775,0.07211948
-0.7003035,0.4740516,9.496594,-1.6,-30.6,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.037915412,-0.023068741,-0.9964017,0.07220755
-0.6751644,0.4740516,9.493003,-1.6,-30.6,-44.4,-0.0063852,-0.0031926,-0.015963,,0.037907757,-0.02305807,-0.99639595,0.072294354
-0.6775586,0.4776429,9.507368,-0.39999998,-31.2,-43.2,-0.0074494,-0.0021284,-0.0148988,,0.03790148,-0.023048896,-0.9963908,0.07237082
-0.6751644,0.4776429,9.495398,-0.39999998,-31.2,-43.2,-0.0063852,-0.0021284,-0.0148988,,0.0379026,-0.023033123,-0.9963955,0.072311774
-0.682347,0.4920081,9.491806,-0.39999998,-31.2,-43.2,-0.0063852,-0.0010642,-0.0148988,,0.037905104,-0.023038747,-0.9963998,0.07224808
-0.7038948,0.4979936,9.481032,-0.39999998,-31.8,-44.4,-0.0074494,-0.0042568,-0.015963,,0.03793926,-0.023047317,-0.9964027,0.07218824
-0.6847412,0.4896139,9.489411,-0.39999998,-31.8,-44.4,-0.0074494,-0.0031926,-0.0138346,,0.037924968,-0.023042755,-0.9964086,0.072117075
-0.6907267,0.4860226,9.497791,-0.39999998,-31.8,-44.4,-0.0074494,-0.0031926,-0.015963,,0.03792357,-0.023034032,-0.9964122,0.07206959
-0.6871354,0.4776429,9.508565,-0.39999998,-30.6,-43.8,-0.0063852,-0.005321,-0.0148988,,0.03791932,-0.023020599,-0.9964178,0.071998514
-0.6967122,0.4848255,9.487018,-0.39999998,-30.6,-43.8,-0.0074494,-0.0031926,-0.015963,,0.03790423,-0.023023186,-0.9964217,0.07195244
-0.6931209,0.4848255,9.4942,-0.39999998,-30.6,-45.0,-0.0042568,-0.0031926,-0.015963,,0.037905753,-0.023012282,-0.99642587,0.07189695
-0.7015006,0.4955994,9.50258,-0.39999998,-30.6,-45.0,-0.0074494,-0.0021284,-0.0148988,,0.037915558,-0.023039175,-0.99642813,0.071851425
-0.6871354,0.4848255,9.503777,-0.39999998,-30.6,-45.0,-0.0063852,-0.0031926,-0.015963,,0.03792227,-0.023029076,-0.9964305,0.07181765
-0.6811499,0.4896139,9.483426,-0.39999998,-30.0,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.037917297,-0.023033686,-0.9964339,0.07177296
-0.6847412,0.4955994,9.493003,-0.39999998,-30.0,-44.4,-0.0063852,-0.0042568,-0.015963,,0.037914388,-0.023041517,-0.99643594,0.07174389
-0.6883325,0.4872197,9.497791,-0.39999998,-30.0,-44.4,-0.0074494,-0.0031926,-0.015963,,0.03790363,-0.023043862,-0.9964391,0.07170431
-0.6967122,0.4944023,9.495398,0.20000005,-31.2,-45.0,-0.005321,-0.0042568,-0.0148988,,0.03790839,-0.023039917,-0.9964418,0.071665466
-0.7026977,0.4836284,9.501383,0.20000005,-31.2,-45.0,-0.005321,-0.0021284,-0.015963,,0.037902836,-0.023056809,-0.9964493,0.07155778
-0.6931209,0.4932052,9.498988,0.20000005,-31.2,-45.0,-0.005321,-0.0042568,-0.015963,,0.03791271,-0.023072455,-0.99645704,0.07144044
-0.6907267,0.4728545,9.518142,0.20000005,-29.4,-43.8,-0.005321,-0.0042568,-0.015963,,0.03790062,-0.023077423,-0.9964658,0.071322076
-0.6775586,0.4896139,9.503777,0.20000005,-29.4,-43.8,-0.0063852,-0.0021284,-0.0138346,,0.037879985,-0.023095941,-0.996473,0.0712265
-0.6835441,0.4812342,9.495398,0.20000005,-29.4,-43.8,-0.0063852,-0.0042568,-0.0148988,,0.037884027,-0.023095585,-0.9964782,0.071152605
-0.6751644,0.5039791,9.500186,0.20000005,-30.6,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.037862614,-0.023111627,-0.9964846,0.07106967
-0.670376,0.4848255,9.485821,0.20000005,-30.6,-44.4,-0.005321,-0.0031926,-0.015963,,0.03784857,-0.02311574,-0.9964921,0.070970334
-0.7074861,0.4824313,9.513353,-2.2,-31.8,-43.2,-0.0063852,-0.0031926,-0.0148988,,0.037859257,-0.023123676,-0.9964993,0.07086001
-0.6871354,0.4752487,9.490609,-2.2,-31.8,-43.2,-0.0063852,-0.0021284,-0.015963,,0.0378614,-0.023112064,-0.99648994,0.07099422
-0.6799528,0.47884,9.506171,-2.2,-31.8,-43.2,-0.0074494,-0.0021284,-0.0148988,,0.037866723,-0.02310076,-0.9964812,0.07111741
-0.6775586,0.4920081,9.475046,0.20000005,-30.6,-44.4,-0.0074494,-0.0042568,-0.015963,,0.03787296,-0.023089793,-0.99647176,0.07124995
-0.6751644,0.4812342,9.495398,0.20000005,-30.6,-44.4,-0.0063852,-0.0021284,-0.015963,,0.03784889,-0.023079744,-0.9964809,0.071138345
-0.6979093,0.490811,9.501383,0.20000005,-30.6,-44.4,-0.0063852,-0.0031926,-0.015963,,0.037863456,-0.023084842,-0.9964881,0.07102796
-0.6859383,0.5063733,9.501383,-0.39999998,-30.6,-45.0,-0.005321,-0.0031926,-0.0138346,,0.037860446,-0.02310124,-0.9964956,0.070918456
-0.6991064,0.4800371,9.497791,-0.39999998,-30.6,-45.0,-0.0063852,-0.0031926,-0.0170272,,0.037867155,-0.023108028,-0.99649686,0.070896484
-0.7015006,0.4979936,9.476244,-0.39999998,-30.6,-45.0,-0.0063852,-0.0031926,-0.015963,,0.03787756,-0.023116153,-0.99650013,0.07084204
-0.6715731,0.4884168,9.497791,-1.6,-30.0,-44.4,-0.0063852,-0.0021284,-0.0148988,,0.03786544,-0.023118744,-0.9965034,0.07080166
-0.6979093,0.4884168,9.495398,-1.6,-30.0,-44.4,-0.0074494,-0.0042568,-0.0148988,,0.037884217,-0.023114963,-0.99649566,0.07090057
-0.6811499,0.490811,9.497791,0.20000005,-31.2,-43.8,-0.0063852,-0.0031926,-0.0148988,,0.037868597,-0.023103407,-0.9964894,0.07100045
-0.7134716,0.490811,9.487018,0.20000005,-31.2,-43.8,-0.0063852,-0.0031926,-0.0170272,,0.03788371,-0.023109723,-0.9964971,0.07088361
-0.7026977,0.4824313,9.495398,0.20000005,-31.2,-43.8,-0.0074494,-0.0021284,-0.0148988,,0.0378909,-0.023110025,-0.99650645,0.07074758
-0.6835441,0.5063733,9.484623,-2.2,-29.4,-45.6,-0.0074494,-0.0042568,-0.0148988,,0.037897456,-0.023115361,-0.996514,0.07063468
-0.6775586,0.5183443,9.496594,-2.2,-29.4,-45.6,-0.0074494,-0.0042568,-0.0138346,,0.03788473,-0.023120504,-0.9965017,0.07081346
-0.694318,0.4800371,9.504974,-2.2,-29.4,-45.6,-0.0074494,-0.0010642,-0.0148988,,0.037881065,-0.023100121,-0.9964891,0.071000315
-0.7050919,0.4920081,9.489411,0.20000005,-30.6,-43.2,-0.0063852,-0.0031926,-0.015963,,0.037916202,-0.023085155,-0.9964754,0.07117749
-0.6919238,0.490811,9.501383,0.20000005,-30.6,-43.2,-0.005321,-0.0031926,-0.015963,,0.037915878,-0.023092004,-0.996484,0.07105594
-0.6919238,0.4932052,9.479835,0.20000005,-30.6,-43.2,-0.0074494,-0.0031926,-0.015963,,0.037917368,-0.023110488,-0.996492,0.07093567
-0.682347,0.4680661,9.503777,-1.6,-30.6,-45.6,-0.005321,-0.0021284,-0.0170272,,0.037908357,-0.023092398,-0.99650127,0.07081629
-0.6919238,0.4979936,9.50258,-1.6,-30.6,-45.6,-0.005321,-0.0031926,-0.0148988,,0.037926454,-0.023106571,-0.99649465,0.07089532
-0.6763615,0.4824313,9.483426,-1.6,-30.6,-45.6,-0.0074494,-0.0031926,-0.0148988,,0.037921082,-0.023110742,-0.9964875,0.07099713
-0.6883325,0.4884168,9.498988,-0.39999998,-30.0,-43.8,-0.005321,-0.0031926,-0.0148988,,0.03792204,-0.023098001,-0.99648046,0.07109911
-0.6871354,0.4860226,9.495398,-0.39999998,-30.0,-43.8,-0.0063852,-0.0031926,-0.0148988,,0.037920773,-0.023111453,-0.99648243,0.07106794
-0.6835441,0.4955994,9.493003,-0.39999998,-30.0,-44.4,-0.0074494,-0.0031926,-0.015963,,0.037916746,-0.023118675,-0.9964847,0.0710365
-0.694318,0.4884168,9.51934,-0.39999998,-30.0,-44.4,-0.0063852,-0.0031926,-0.015963,,0.037918024,-0.023109403,-0.9964874,0.07100017
-0.6859383,0.4884168,9.469061,-0.39999998,-30.0,-44.4,-0.0074494,-0.0031926,-0.015963,,0.03791689,-0.023112075,-0.99649006,0.0709638
-0.6967122,0.490811,9.514551,-0.39999998,-30.0,-43.8,-0.0063852,-0.0031926,-0.0148988,,0.037920125,-0.023102762,-0.99649274,0.07092669
-0.6859383,0.4776429,9.482229,-0.39999998,-30.0,-43.8,-0.0085136,-0.0042568,-0.0148988,,0.03791739,-0.023098726,-0.9964952,0.07089532
-0.6883325,0.5003878,9.482229,-0.39999998,-30.0,-43.8,-0.0063852,-0.0042568,-0.0170272,,0.03790614,-0.02309025,-0.9964979,0.07086491
-0.7098803,0.4932052,9.498988,-1.6,-31.8,-45.0,-0.0074494,-0.0031926,-0.0148988,,0.037908416,-0.023095336,-0.9965017,0.07080979
-0.6955151,0.4920081,9.51096,-1.6,-31.8,-45.0,-0.0063852,-0.0021284,-0.015963,,0.037913557,-0.023085264,-0.99649584,0.07089249
-0.6991064,0.4728545,9.493003,-1.6,-31.8,-45.0,-0.0074494,-0.0031926,-0.0148988,,0.03793191,-0.023072064,-0.9964903,0.0709643
-0.6775586,0.4644748,9.498988,-0.39999998,-30.6,-44.4,-0.005321,-0.0031926,-0.0148988,,0.037923686,-0.023043785,-0.9964854,0.071047306
-0.7003035,0.4991907,9.498988,-0.39999998,-30.6,-44.4,-0.0063852,-0.0042568,-0.015963,,0.037931606,-0.023063228,-0.99648726,0.071010716
